Record ID,Short Number,Manufacturer Part Number,Description,Price
"MDO2430 - Medeco 1in Mortise Cylinder -  M3 -  Bright Brass - Medeco 1in Mortise Cylinder, M3, Bright Brass, Mobile - 10T0100-05-FKS - 100100T-05-FK-S - $200.71 ",MDO2430,100100T-05-FK-S,Medeco 1in Mortise Cylinder -  M3 -  Bright Brass,200.71341124999998
"MDO2436 - Medeco 1in Mortise Cylinder -  M3 -  Satin Brass - Medeco 1in Mortise Cylinder, M3, Satin Brass, Minneapolis Lock - 10T0100-06-DHS - 100100T-06-DH-S - $200.71 ",MDO2436,100100T-06-DH-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Brass,200.71341124999998
"MDO2435 - Medeco 1in Mortise Cylinder -  M3 -  Satin Brass - Medeco 1in Mortise Cylinder, M3, Satin Brass, TRANS-Alarm - 10T0100-06-DXS - 100100T-06-DX-S - $200.71 ",MDO2435,100100T-06-DX-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Brass,200.71341124999998
"MDO2433 - Medeco 1in Mortise Cylinder -  M3 -  Satin Brass - Medeco 1in Mortise Cylinder, M3, Satin Brass, Bloomington - 10T0100-06-FHS - 100100T-06-FH-S - $200.71 ",MDO2433,100100T-06-FH-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Brass,200.71341124999998
"MDO2434 - Medeco 1in Mortise Cylinder -  M3 -  Satin Brass - Medeco 1in Mortise Cylinder, M3, Satin Brass, Mobile - 10T0100-06-FKS - 100100T-06-FK-S - $200.71 ",MDO2434,100100T-06-FK-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Brass,200.71341124999998
"MDO2440 - Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze - Medeco 1in Mortise Cylinder, M3, OIl Rubbed Bronze, Minneapolis Lock - 10T0100-13-DHS - 100100T-13-DH-S - $200.71 ",MDO2440,100100T-13-DH-S,Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze,200.71341124999998
"MDO2439 - Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze - Medeco 1in Mortise Cylinder, M3, OIl Rubbed Bronze, TRANS-Alarm - 10T0100-13-DXS - 100100T-13-DX-S - $200.71 ",MDO2439,100100T-13-DX-S,Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze,200.71341124999998
"MDO2437 - Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze - Medeco 1in Mortise Cylinder, M3, OIl Rubbed Bronze, Bloomington - 10T0100-13-FHS - 100100T-13-FH-S - $200.71 ",MDO2437,100100T-13-FH-S,Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze,200.71341124999998
"MDO2438 - Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze - Medeco 1in Mortise Cylinder, M3, OIl Rubbed Bronze, Mobile - 10T0100-13-FKS - 100100T-13-FK-S - $200.71 ",MDO2438,100100T-13-FK-S,Medeco 1in Mortise Cylinder -  M3 -  OIl Rubbed Bronze,200.71341124999998
"MDO2444 - Medeco 1in Mortise Cylinder -  M3 -  Flat Black - Medeco 1in Mortise Cylinder, M3, Flat Black, Minneapolis Lock - 10T0100-22-DHS - 100100T-22-DH-S - $200.71 ",MDO2444,100100T-22-DH-S,Medeco 1in Mortise Cylinder -  M3 -  Flat Black,200.71341124999998
"MDO2443 - Medeco 1in Mortise Cylinder -  M3 -  Flat Black - Medeco 1in Mortise Cylinder, M3, Flat Black, TRANS-Alarm - 10T0100-22-DXS - 100100T-22-DX-S - $200.71 ",MDO2443,100100T-22-DX-S,Medeco 1in Mortise Cylinder -  M3 -  Flat Black,200.71341124999998
"MDO2441 - Medeco 1in Mortise Cylinder -  M3 -  Flat Black - Medeco 1in Mortise Cylinder, M3, Flat Black, Bloomington - 10T0100-22-FHS - 100100T-22-FH-S - $200.71 ",MDO2441,100100T-22-FH-S,Medeco 1in Mortise Cylinder -  M3 -  Flat Black,200.71341124999998
"MDO2442 - Medeco 1in Mortise Cylinder -  M3 -  Flat Black - Medeco 1in Mortise Cylinder, M3, Flat Black, Mobile - 10T0100-22-FKS - 100100T-22-FK-S - $200.71 ",MDO2442,100100T-22-FK-S,Medeco 1in Mortise Cylinder -  M3 -  Flat Black,200.71341124999998
"MDO2448 - Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze - Medeco 1in Mortise Cylinder, M3, Dark Bronze, Minneapolis Lock - 10T0100-24-DHS - 100100T-24-DH-S - $200.71 ",MDO2448,100100T-24-DH-S,Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze,200.71341124999998
"MDO2447 - Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze - Medeco 1in Mortise Cylinder, M3, Dark Bronze, TRANS-Alarm - 10T0100-24-DXS - 100100T-24-DX-S - $200.71 ",MDO2447,100100T-24-DX-S,Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze,200.71341124999998
"MDO2445 - Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze - Medeco 1in Mortise Cylinder, M3, Dark Bronze, Bloomington - 10T0100-24-FHS - 100100T-24-FH-S - $200.71 ",MDO2445,100100T-24-FH-S,Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze,200.71341124999998
"MDO2446 - Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze - Medeco 1in Mortise Cylinder, M3, Dark Bronze, Mobile - 10T0100-24-FKS - 100100T-24-FK-S - $200.71 ",MDO2446,100100T-24-FK-S,Medeco 1in Mortise Cylinder -  M3 -  Dark Bronze,200.71341124999998
"MDO2452 - Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome - Medeco 1in Mortise Cylinder, M3, Satin Chrome, Minneapolis Lock - 10T0100-26-DHS - 100100T-26-DH-S - $200.71 ",MDO2452,100100T-26-DH-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome,200.71341124999998
"MDO2451 - Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome - Medeco 1in Mortise Cylinder, M3, Satin Chrome, TRANS-Alarm - 10T0100-26-DXS - 100100T-26-DX-S - $200.71 ",MDO2451,100100T-26-DX-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome,200.71341124999998
"MDO2449 - Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome - Medeco 1in Mortise Cylinder, M3, Satin Chrome, Bloomington - 10T0100-26-FHS - 100100T-26-FH-S - $200.71 ",MDO2449,100100T-26-FH-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome,200.71341124999998
"MDO2450 - Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome - Medeco 1in Mortise Cylinder, M3, Satin Chrome, Mobile - 10T0100-26-FKS - 100100T-26-FK-S - $200.71 ",MDO2450,100100T-26-FK-S,Medeco 1in Mortise Cylinder -  M3 -  Satin Chrome,200.71341124999998
"MDO2456 - Medeco 1in Mortise Cylinder -  M3 -  Matte Black - Medeco 1in Mortise Cylinder, M3, Matte Black, Minneapolis Lock - 10T0100-BB-DHS - 100100T-BB-DH-S - $200.71 ",MDO2456,100100T-BB-DH-S,Medeco 1in Mortise Cylinder -  M3 -  Matte Black,200.71341124999998
"MDO2455 - Medeco 1in Mortise Cylinder -  M3 -  Matte Black - Medeco 1in Mortise Cylinder, M3, Matte Black, TRANS-Alarm - 10T0100-BB-DXS - 100100T-BB-DX-S - $200.71 ",MDO2455,100100T-BB-DX-S,Medeco 1in Mortise Cylinder -  M3 -  Matte Black,200.71341124999998
"MDO2453 - Medeco 1in Mortise Cylinder -  M3 -  Matte Black - Medeco 1in Mortise Cylinder, M3, Matte Black, Bloomington - 10T0100-BB-FHS - 100100T-BB-FH-S - $200.71 ",MDO2453,100100T-BB-FH-S,Medeco 1in Mortise Cylinder -  M3 -  Matte Black,200.71341124999998
"MDO2454 - Medeco 1in Mortise Cylinder -  M3 -  Matte Black - Medeco 1in Mortise Cylinder, M3, Matte Black, Mobile - 10T0100-BB-FKS - 100100T-BB-FK-S - $200.71 ",MDO2454,100100T-BB-FK-S,Medeco 1in Mortise Cylinder -  M3 -  Matte Black,200.71341124999998
"MDO2291 - Medeco 1in Mortise Cylinder -  Biaxial -  Bright Brass - Medeco 1in Mortise Cylinder, Biaxial, Bright Brass, Shared - 10W0100-05-G3S - 100100W-05-G3-S - $210.32 ",MDO2291,100100W-05-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Bright Brass,210.31692374999997
"MDO2292 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Bright Brass - Medeco 1in Mortise Cylinder, Biaxial Patriot, Bright Brass, Shared - 10W0100-05-PAS - 100100W-05-PA-S - $210.32 ",MDO2292,100100W-05-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Bright Brass,210.31692374999997
"MDO2289 - Medeco 1in Mortise Cylinder -  Biaxial -  Bright Brass - Medeco 1in Mortise Cylinder, Biaxial, Bright Brass, Bloomington - 10W0100-05-X3S - 100100W-05-X3-S - $210.32 ",MDO2289,100100W-05-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Bright Brass,210.31692374999997
"MDO2290 - Medeco 1in Mortise Cylinder -  Biaxial -  Bright Brass - Medeco 1in Mortise Cylinder, Biaxial, Bright Brass, Mobile - 10W0100-05-Z3S - 100100W-05-Z3-S - $210.32 ",MDO2290,100100W-05-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Bright Brass,210.31692374999997
"MDO2295 - Medeco 1in Mortise Cylinder -  Biaxial -  Satin Brass - Medeco 1in Mortise Cylinder, Biaxial, Satin Brass, Shared - 10W0100-06-G3S - 100100W-06-G3-S - $210.32 ",MDO2295,100100W-06-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Satin Brass,210.31692374999997
"MDO2296 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Satin Brass - Medeco 1in Mortise Cylinder, Biaxial Patriot, Satin Brass, Shared - 10W0100-06-PAS - 100100W-06-PA-S - $210.32 ",MDO2296,100100W-06-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Satin Brass,210.31692374999997
"MDO2293 - Medeco 1in Mortise Cylinder -  Biaxial -  Satin Brass - Medeco 1in Mortise Cylinder, Biaxial, Satin Brass, Bloomington - 10W0100-06-X3S - 100100W-06-X3-S - $210.32 ",MDO2293,100100W-06-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Satin Brass,210.31692374999997
"MDO2294 - Medeco 1in Mortise Cylinder -  Biaxial -  Satin Brass - Medeco 1in Mortise Cylinder, Biaxial, Satin Brass, Mobile - 10W0100-06-Z3S - 100100W-06-Z3-S - $210.32 ",MDO2294,100100W-06-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Satin Brass,210.31692374999997
"MDO2299 - Medeco 1in Mortise Cylinder -  Biaxial -  Oil Rubbed Bronze - Medeco 1in Mortise Cylinder, Biaxial, Oil Rubbed Bronze, Shared - 10W0100-13-G3S - 100100W-13-G3-S - $210.32 ",MDO2299,100100W-13-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Oil Rubbed Bronze,210.31692374999997
"MDO2300 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Oil Rubbed Bronze - Medeco 1in Mortise Cylinder, Biaxial Patriot, Oil Rubbed Bronze, Shared - 10W0100-13-PAS - 100100W-13-PA-S - $210.32 ",MDO2300,100100W-13-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Oil Rubbed Bronze,210.31692374999997
"MDO2297 - Medeco 1in Mortise Cylinder -  Biaxial -  Oil Rubbed Bronze - Medeco 1in Mortise Cylinder, Biaxial, Oil Rubbed Bronze, Bloomington - 10W0100-13-X3S - 100100W-13-X3-S - $210.32 ",MDO2297,100100W-13-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Oil Rubbed Bronze,210.31692374999997
"MDO2298 - Medeco 1in Mortise Cylinder -  Biaxial -  Oil Rubbed Bronze - Medeco 1in Mortise Cylinder, Biaxial, Oil Rubbed Bronze, Mobile - 10W0100-13-Z3S - 100100W-13-Z3-S - $210.32 ",MDO2298,100100W-13-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Oil Rubbed Bronze,210.31692374999997
"MDO2303 - Medeco 1in Mortise Cylinder -  Biaxial -  Flat Black - Medeco 1in Mortise Cylinder, Biaxial, Flat Black, Shared - 10W0100-22-G3S - 100100W-22-G3-S - $210.32 ",MDO2303,100100W-22-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Flat Black,210.31692374999997
"MDO2304 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Flat Black - Medeco 1in Mortise Cylinder, Biaxial Patriot, Flat Black, Shared - 10W0100-22-PAS - 100100W-22-PA-S - $210.32 ",MDO2304,100100W-22-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Flat Black,210.31692374999997
"MDO2301 - Medeco 1in Mortise Cylinder -  Biaxial -  Flat Black - Medeco 1in Mortise Cylinder, Biaxial, Flat Black, Bloomington - 10W0100-22-X3S - 100100W-22-X3-S - $210.32 ",MDO2301,100100W-22-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Flat Black,210.31692374999997
"MDO2302 - Medeco 1in Mortise Cylinder -  Biaxial -  Flat Black - Medeco 1in Mortise Cylinder, Biaxial, Flat Black, Mobile - 10W0100-22-Z3S - 100100W-22-Z3-S - $210.32 ",MDO2302,100100W-22-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Flat Black,210.31692374999997
"MDO2307 - Medeco 1in Mortise Cylinder -  Biaxial -  Dark Bronze - Medeco 1in Mortise Cylinder, Biaxial, Dark Bronze, Shared - 10W0100-24-G3S - 100100W-24-G3-S - $210.32 ",MDO2307,100100W-24-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Dark Bronze,210.31692374999997
"MDO2308 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Dark Bronze - Medeco 1in Mortise Cylinder, Biaxial Patriot, Dark Bronze, Shared - 10W0100-24-PAS - 100100W-24-PA-S - $210.32 ",MDO2308,100100W-24-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Dark Bronze,210.31692374999997
"MDO2305 - Medeco 1in Mortise Cylinder -  Biaxial -  Dark Bronze - Medeco 1in Mortise Cylinder, Biaxial, Dark Bronze, Bloomington - 10W0100-24-X3S - 100100W-24-X3-S - $210.32 ",MDO2305,100100W-24-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Dark Bronze,210.31692374999997
"MDO2306 - Medeco 1in Mortise Cylinder -  Biaxial -  Dark Bronze - Medeco 1in Mortise Cylinder, Biaxial, Dark Bronze, Mobile - 10W0100-24-Z3S - 100100W-24-Z3-S - $210.32 ",MDO2306,100100W-24-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Dark Bronze,210.31692374999997
"MDO2311 - Medeco 1in Mortise Cylinder -  Biaxial -  Satin Chrome - Medeco 1in Mortise Cylinder, Biaxial, Satin Chrome, Shared - 10W0100-26-G3S - 100100W-26-G3-S - $210.32 ",MDO2311,100100W-26-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Satin Chrome,210.31692374999997
"MDO2312 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Satin Chrome - Medeco 1in Mortise Cylinder, Biaxial Patriot, Satin Chrome, Shared - 10W0100-26-PAS - 100100W-26-PA-S - $210.32 ",MDO2312,100100W-26-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Satin Chrome,210.31692374999997
"MDO2309 - Medeco 1in Mortise Cylinder -  Biaxial -  Satin Chrome - Medeco 1in Mortise Cylinder, Biaxial, Satin Chrome, Bloomington - 10W0100-26-X3S - 100100W-26-X3-S - $210.32 ",MDO2309,100100W-26-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Satin Chrome,210.31692374999997
"MDO2310 - Medeco 1in Mortise Cylinder -  Biaxial -  Satin Chrome - Medeco 1in Mortise Cylinder, Biaxial, Satin Chrome, Mobile - 10W0100-26-Z3S - 100100W-26-Z3-S - $210.32 ",MDO2310,100100W-26-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Satin Chrome,210.31692374999997
"MDO2315 - Medeco 1in Mortise Cylinder -  Biaxial -  Matte Black - Medeco 1in Mortise Cylinder, Biaxial, Matte Black, Shared - 10W0100-BB-G3S - 100100W-BB-G3-S - $210.32 ",MDO2315,100100W-BB-G3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Matte Black,210.31692374999997
"MDO2316 - Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Matte Black - Medeco 1in Mortise Cylinder, Biaxial Patriot, Matte Black, Shared - 10W0100-BB-PAS - 100100W-BB-PA-S - $210.32 ",MDO2316,100100W-BB-PA-S,Medeco 1in Mortise Cylinder -  Biaxial Patriot -  Matte Black,210.31692374999997
"MDO2313 - Medeco 1in Mortise Cylinder -  Biaxial -  Matte Black - Medeco 1in Mortise Cylinder, Biaxial, Matte Black, Bloomington - 10W0100-BB-X3S - 100100W-BB-X3-S - $210.32 ",MDO2313,100100W-BB-X3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Matte Black,210.31692374999997
"MDO2314 - Medeco 1in Mortise Cylinder -  Biaxial -  Matte Black - Medeco 1in Mortise Cylinder, Biaxial, Matte Black, Mobile - 10W0100-BB-Z3S - 100100W-BB-Z3-S - $210.32 ",MDO2314,100100W-BB-Z3-S,Medeco 1in Mortise Cylinder -  Biaxial -  Matte Black,210.31692374999997
"MDO3284 - Medeco 1-1/8in Mortise Cylinder -  Original -  Bright Brass -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Bright Brass, Shared - 100200-05-04S - 100200-05-04-S - $210.31 ",MDO3284,100200-05-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Bright Brass -  Shared,210.313
"MDO3285 - Medeco 1-1/8in Mortise Cylinder -  Original -  Satin Brass -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Satin Brass, Shared - 100200-06-04S - 100200-06-04-S - $210.31 ",MDO3285,100200-06-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Satin Brass -  Shared,210.313
"MDO3286 - Medeco 1-1/8in Mortise Cylinder -  Original -  Oil Rubbed Bronze -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Oil Rubbed Bronze, Shared - 100200-13-04S - 100200-13-04-S - $210.31 ",MDO3286,100200-13-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Oil Rubbed Bronze -  Shared,210.313
"MDO3287 - Medeco 1-1/8in Mortise Cylinder -  Original -  Flat Black -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Flat Black, Shared - 100200-22-04S - 100200-22-04-S - $210.31 ",MDO3287,100200-22-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Flat Black -  Shared,210.313
"MDO3288 - Medeco 1-1/8in Mortise Cylinder -  Original -  Dark Bronze -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Dark Bronze, Shared - 100200-24-04S - 100200-24-04-S - $210.31 ",MDO3288,100200-24-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Dark Bronze -  Shared,210.313
"MDO3289 - Medeco 1-1/8in Mortise Cylinder -  Original -  Satin Chrome -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Satin Chrome, Shared - 100200-26-04S - 100200-26-04-S - $210.31 ",MDO3289,100200-26-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Satin Chrome -  Shared,210.313
"MDO3290 - Medeco 1-1/8in Mortise Cylinder -  Original -  Matte Black -  Shared - Medeco 1-1/8in Mortise Cylinder, Original, Matte Black, Shared - 100200-BB-04S - 100200-BB-04-S - $210.31 ",MDO3290,100200-BB-04-S,Medeco 1-1/8in Mortise Cylinder -  Original -  Matte Black -  Shared,210.313
"MDO2646 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Bright Brass - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Bright Brass, Shared - 10H0200-05-43S - 100200H-05-43-S - $192.07 ",MDO2646,100200H-05-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Bright Brass,192.07025
"MDO2647 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Satin Brass - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Satin Brass, Shared - 10H0200-06-43S - 100200H-06-43-S - $192.07 ",MDO2647,100200H-06-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Satin Brass,192.07025
"MDO2648 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Oil Rubbed Bronze - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Oil Rubbed Bronze, Shared - 10H0200-13-43S - 100200H-13-43-S - $192.07 ",MDO2648,100200H-13-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Oil Rubbed Bronze,192.07025
"MDO2649 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Flat Black - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Flat Black, Shared - 10H0200-22-43S - 100200H-22-43-S - $192.07 ",MDO2649,100200H-22-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Flat Black,192.07025
"MDO2650 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Dark Bronze - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Dark Bronze, Shared - 10H0200-24-43S - 100200H-24-43-S - $192.07 ",MDO2650,100200H-24-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Dark Bronze,192.07025
MDO2083 - Medeco - Mortise Cylinder -  Dark Bronze - Medeco - M4 -  Mortise Cylinder -  1-1/8in -  Dark Bronze -  - 100200H-24-43-S-Z02 - $257.15 ,MDO2083,100200H-24-43-S-Z02,Medeco - Mortise Cylinder -  Dark Bronze,257.15261670889277
"MDO2651 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Satin Chrome - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Satin Chrome, Shared - 10H0200-26-43S - 100200H-26-43-S - $192.07 ",MDO2651,100200H-26-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Satin Chrome,192.07025
"MDO2082 - Medeco - Mortise Cylinder -  Satin Chrome - Medeco - M4 -  Mortise Cylinder, 1-1/8in -  Satin Chrome -  - 100200H-26-43-S-Z02 - $369.18 ",MDO2082,100200H-26-43-S-Z02,Medeco - Mortise Cylinder -  Satin Chrome,369.1758378491221
"MDO2652 - Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Matte Black - Medeco 1-1/8in Mortise Cylinder, M4-Bi Level, Matte Black, Shared - 10H0200-BB-43S - 100200H-BB-43-S - $192.07 ",MDO2652,100200H-BB-43-S,Medeco 1-1/8in Mortise Cylinder -  M4-Bi Level -  Matte Black,192.07025
"MDO2583 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Bright Brass - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Bright Brass, Minneapolis Lock - 10J0200-05-DHS - 100200J-05-DH-S - $108.99 ",MDO2583,100200J-05-DH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Bright Brass,108.99421774999999
"MDO2584 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Bright Brass - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Bright Brass, Bloomington - 10J0200-05-FHS - 100200J-05-FH-S - $108.99 ",MDO2584,100200J-05-FH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Bright Brass,108.99421774999999
"MDO2585 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Satin Brass - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Satin Brass, Minneapolis Lock - 10J0200-06-DHS - 100200J-06-DH-S - $108.99 ",MDO2585,100200J-06-DH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Satin Brass,108.99421774999999
"MDO2586 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Satin Brass - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Satin Brass, Bloomington - 10J0200-06-FHS - 100200J-06-FH-S - $108.99 ",MDO2586,100200J-06-FH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Satin Brass,108.99421774999999
"MDO2587 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Oil Rubbed Bronze - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Oil Rubbed Bronze , Minneapolis Lock - 10J0200-13-DHS - 100200J-13-DH-S - $108.99 ",MDO2587,100200J-13-DH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Oil Rubbed Bronze,108.99421774999999
"MDO2588 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Oil Rubbed Bronze - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Oil Rubbed Bronze , Bloomington - 10J0200-13-FHS - 100200J-13-FH-S - $108.99 ",MDO2588,100200J-13-FH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Oil Rubbed Bronze,108.99421774999999
"MDO2589 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Flat Black - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Flat Black , Minneapolis Lock - 10J0200-22-DHS - 100200J-22-DH-S - $108.99 ",MDO2589,100200J-22-DH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Flat Black,108.99421774999999
"MDO2590 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Flat Black - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Flat Black , Bloomington - 10J0200-22-FHS - 100200J-22-FH-S - $108.99 ",MDO2590,100200J-22-FH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Flat Black,108.99421774999999
"MDO2591 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Dark Bronze - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Dark Bronze , Minneapolis Lock - 10J0200-24-DHS - 100200J-24-DH-S - $108.99 ",MDO2591,100200J-24-DH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Dark Bronze,108.99421774999999
"MDO2592 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Dark Bronze - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Dark Bronze , Bloomington - 10J0200-24-FHS - 100200J-24-FH-S - $108.99 ",MDO2592,100200J-24-FH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Dark Bronze,108.99421774999999
"MDO2593 - Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Satin Chrome - Medeco 1-1/8in Mortise Cylinder, M3 Bi-Level, Satin Chrome , Minneapolis Lock - 10J0200-26-DHS - 100200J-26-DH-S - $108.99 ",MDO2593,100200J-26-DH-S,Medeco 1-1/8in Mortise Cylinder -  M3 Bi-Level -  Satin Chrome,108.99421774999999
